age,gender,education_level,employment_status,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_amount_usd,monthly_emi_usd,debt_to_income_ratio,credit_score,savings_to_income_ratio,expense_ratio,financial_health_status
59,Male,PhD,Self-employed,7529.76,4371.62,584505.62,No,0.0,0.0,0.0,523,6.47,0.5805789294745117,Poor
41,Male,Master,Employed,3569.47,3190.15,300235.32,No,0.0,0.0,0.0,309,7.01,0.8937321226960866,Poor
59,Female,Bachelor,Student,5508.06,3151.06,427478.13,Yes,426483.64,10245.5,1.86,820,6.47,0.5720816403597636,Average
66,Male,Master,Employed,1794.21,874.66,72085.69,No,0.0,0.0,0.0,581,3.35,0.4874903160722546,Poor
57,Male,High School,Employed,500.0,446.23,56163.1,No,0.0,0.0,0.0,391,9.36,0.89246,Poor
40,Female,Bachelor,Employed,7459.66,4269.33,411352.54,No,0.0,0.0,0.0,339,4.6,0.5723223310445784,Poor
32,Female,Bachelor,Employed,5214.5,2193.58,138119.2,No,0.0,0.0,0.0,515,2.21,0.4206692875635248,Poor
46,Male,Bachelor,Employed,2937.49,2204.14,211317.35,No,0.0,0.0,0.0,386,5.99,0.7503480862913576,Poor
28,Female,Bachelor,Student,3792.97,3378.27,16956.52,No,0.0,0.0,0.0,632,0.37,0.8906661534364891,Poor
65,Male,High School,Self-employed,4684.66,3139.89,142229.82,No,0.0,0.0,0.0,742,2.53,0.6702492816981381,Average
40,Female,Master,Employed,3792.4,1181.05,35800.36,No,0.0,0.0,0.0,358,0.79,0.3114254825440354,Poor
55,Other,Master,Self-employed,500.0,194.08,41305.87,No,0.0,0.0,0.0,583,6.88,0.38816,Poor
49,Male,Bachelor,Self-employed,6425.7,3812.65,504893.93,No,0.0,0.0,0.0,477,6.55,0.5933439158379632,Poor
18,Male,Bachelor,Self-employed,4372.88,2709.35,323640.02,Yes,228616.13,1355.18,0.31,587,6.17,0.619580230877591,Poor
44,Male,High School,Employed,1997.94,797.79,27358.86,No,0.0,0.0,0.0,602,1.14,0.3993062854740382,Average
32,Male,High School,Employed,6691.96,3985.55,91490.98,Yes,83454.87,2717.61,0.41,501,1.14,0.595572896430941,Poor
49,Female,Bachelor,Employed,2056.34,1836.5,6691.73,No,0.0,0.0,0.0,546,0.27,0.8930916093642102,Poor
19,Male,Master,Self-employed,2925.23,1218.51,135789.27,Yes,384477.3,11316.5,3.87,321,3.87,0.4165518608793154,Poor
47,Male,Master,Student,5370.83,2252.3,546507.27,Yes,95213.65,707.15,0.13,480,8.48,0.4193579018512968,Poor
64,Female,Bachelor,Unemployed,3816.57,2021.08,86856.68,Yes,143288.45,2287.24,0.6,800,1.9,0.5295540236390266,Average
52,Female,Master,Self-employed,4594.66,2738.06,109226.27,Yes,494344.37,7384.9,1.61,639,1.98,0.5959222227542408,Average
65,Male,High School,Employed,4945.67,1601.65,579377.73,No,0.0,0.0,0.0,783,9.76,0.3238489426104046,Good
62,Other,High School,Employed,7020.41,2440.21,710536.8,Yes,400501.04,7495.57,1.07,471,8.43,0.3475879613868706,Poor
20,Male,Bachelor,Employed,6666.56,4484.46,670863.37,Yes,466390.99,5112.2,0.77,824,8.39,0.672679762876206,Average
28,Male,Other,Employed,1890.55,855.8,159471.03,No,0.0,0.0,0.0,675,7.03,0.4526725027108513,Average
58,Female,Master,Student,4560.13,3621.6,129130.95,No,0.0,0.0,0.0,768,2.36,0.7941878849945067,Average
31,Male,High School,Self-employed,7035.13,3426.65,757344.96,Yes,95526.76,4614.54,0.66,712,8.97,0.4870769978664218,Average
62,Male,Master,Employed,1582.95,757.58,123973.03,Yes,378016.73,19387.52,12.25,341,6.53,0.4785874474872864,Poor
30,Male,Master,Employed,2449.96,1581.99,80600.28,Yes,319510.54,13210.92,5.39,395,2.74,0.6457207464611667,Poor
25,Female,Bachelor,Student,5175.05,1989.98,123115.75,Yes,240211.64,1991.85,0.38,755,1.98,0.3845334827682824,Average
30,Female,Bachelor,Student,4319.68,3072.7,372858.83,No,0.0,0.0,0.0,505,7.19,0.7113258389510333,Poor
28,Male,Master,Employed,3946.59,2307.31,238069.53,No,0.0,0.0,0.0,486,5.03,0.5846338231232532,Poor
33,Male,PhD,Employed,3730.7,3194.18,8123.21,No,0.0,0.0,0.0,373,0.18,0.8561878467847857,Poor
55,Male,High School,Self-employed,5007.61,3847.13,429169.57,No,0.0,0.0,0.0,676,7.14,0.7682567132823843,Average
52,Male,Bachelor,Employed,4263.4,2296.66,77172.89,No,0.0,0.0,0.0,571,1.51,0.538692123657175,Poor
19,Male,Bachelor,Employed,3357.72,1661.61,94232.93,No,0.0,0.0,0.0,632,2.34,0.4948625853257568,Average
55,Other,High School,Self-employed,2963.45,1697.3,68597.2,Yes,459504.42,2463.65,0.83,652,1.93,0.5727446051055358,Average
37,Male,High School,Employed,2555.18,1948.13,284812.79,No,0.0,0.0,0.0,739,9.29,0.7624237822775696,Average
21,Female,Master,Employed,4862.44,3809.34,287284.38,No,0.0,0.0,0.0,582,4.92,0.7834214920903909,Poor
62,Male,High School,Employed,1873.14,1562.54,68610.86,No,0.0,0.0,0.0,337,3.05,0.8341821753846482,Poor
23,Female,PhD,Employed,5616.55,1990.01,81079.99,No,0.0,0.0,0.0,720,1.2,0.3543118106310813,Average
58,Female,Master,Unemployed,4424.12,2853.34,309972.11,No,0.0,0.0,0.0,530,5.84,0.6449508602840791,Poor
62,Male,Bachelor,Employed,3698.62,1940.19,271679.06,No,0.0,0.0,0.0,397,6.12,0.5245713266028952,Poor
41,Male,Bachelor,Unemployed,4325.58,3753.09,377661.28,Yes,17467.57,1516.41,0.35,602,7.28,0.8676501185968125,Poor
60,Female,Master,Employed,2735.54,2096.73,261120.56,No,0.0,0.0,0.0,510,7.95,0.7664775510502497,Poor
21,Female,Master,Self-employed,3395.39,1846.44,354165.25,No,0.0,0.0,0.0,596,8.69,0.5438079278079986,Poor
50,Male,Bachelor,Student,6147.19,5124.8,121356.29,No,0.0,0.0,0.0,421,1.65,0.8336817310022955,Poor
64,Female,Master,Self-employed,5695.0,2587.07,430613.4,No,0.0,0.0,0.0,459,6.3,0.454270412642669,Poor
23,Male,Bachelor,Employed,4350.19,3598.47,349924.23,Yes,321710.24,7187.54,1.65,546,6.7,0.8271983522558785,Poor
61,Male,Bachelor,Employed,5595.87,4477.68,489607.87,Yes,181344.71,8429.37,1.51,719,7.29,0.8001758439706427,Poor
64,Male,Bachelor,Employed,500.0,202.54,42435.79,Yes,455640.7,22320.47,44.64,827,7.07,0.40508,Average
18,Female,Bachelor,Self-employed,3991.72,2582.59,145572.0,Yes,170812.55,9103.68,2.28,832,3.04,0.6469867625985791,Average
29,Male,Bachelor,Self-employed,5824.61,4782.87,589036.25,No,0.0,0.0,0.0,736,8.43,0.8211485404172983,Poor
20,Other,High School,Student,4009.45,2154.21,449578.88,Yes,475730.33,18709.25,4.67,436,9.34,0.5372831685143848,Poor
46,Male,Master,Employed,4685.82,3742.81,46392.05,No,0.0,0.0,0.0,649,0.83,0.7987524061957139,Average
53,Male,Master,Student,4777.37,4158.44,201851.51,No,0.0,0.0,0.0,415,3.52,0.8704454542980761,Poor
62,Male,High School,Employed,4138.89,1574.2,80099.48,No,0.0,0.0,0.0,566,1.61,0.3803435220554303,Poor
68,Male,Bachelor,Student,4923.93,3322.08,98554.95,No,0.0,0.0,0.0,604,1.67,0.6746805905039267,Average
21,Female,High School,Student,2031.8,905.03,194245.84,Yes,466159.49,41483.16,20.42,769,7.97,0.4454326213209961,Average
45,Male,Master,Employed,3174.21,1095.23,65339.48,No,0.0,0.0,0.0,438,1.72,0.3450401832266926,Poor
49,Male,Master,Employed,3219.64,2630.64,143850.03,Yes,19413.09,1678.95,0.52,747,3.72,0.8170602924550571,Poor
43,Male,Bachelor,Employed,2455.2,1697.93,38036.64,Yes,435879.06,9597.06,3.91,343,1.29,0.6915648419680679,Poor
58,Male,Master,Employed,5591.48,4819.56,30563.06,No,0.0,0.0,0.0,557,0.46,0.8619471052386847,Poor
23,Male,Bachelor,Employed,4296.26,1331.89,9401.88,Yes,125697.82,2833.85,0.66,392,0.18,0.3100114983730035,Poor
49,Female,High School,Unemployed,1586.57,938.33,35764.78,Yes,113000.61,1376.62,0.87,788,1.88,0.59142048570186,Average
49,Male,PhD,Employed,1073.92,831.15,70389.44,Yes,306370.83,28286.75,26.34,833,5.46,0.7739403307508939,Average
65,Male,Bachelor,Self-employed,6538.99,3989.56,642191.75,No,0.0,0.0,0.0,482,8.18,0.6101186880542714,Poor
62,Male,Bachelor,Unemployed,4155.94,1620.72,247270.91,No,0.0,0.0,0.0,390,4.96,0.3899767561610611,Poor
44,Female,High School,Self-employed,6493.15,3539.02,227587.81,Yes,118964.45,2467.06,0.38,313,2.92,0.545039002641245,Poor
54,Male,PhD,Employed,6607.7,3416.22,247134.15,No,0.0,0.0,0.0,435,3.12,0.5170059173388623,Poor
53,Male,Bachelor,Student,5646.9,2407.26,386206.93,Yes,264272.27,12130.28,2.15,495,5.7,0.4262976146204112,Poor
64,Female,High School,Employed,500.0,316.59,15667.97,Yes,17966.88,619.4,1.24,573,2.61,0.63318,Poor
31,Other,High School,Self-employed,3052.85,1603.21,147994.96,No,0.0,0.0,0.0,813,4.04,0.5251519072342238,Good
29,Male,Master,Employed,6648.72,4764.65,270808.12,Yes,436243.34,8456.14,1.27,471,3.39,0.7166266589659362,Poor
52,Female,Master,Employed,2665.58,2250.1,68688.13,Yes,461683.35,7630.54,2.86,640,2.15,0.8441314835795587,Poor
42,Female,PhD,Self-employed,5064.16,3912.7,134326.71,No,0.0,0.0,0.0,482,2.21,0.772625667435468,Poor
52,Male,Master,Self-employed,4382.56,2288.01,180606.74,No,0.0,0.0,0.0,559,3.43,0.5220715746047973,Poor
40,Male,High School,Self-employed,2566.96,2169.71,296241.24,Yes,197528.08,2745.66,1.07,821,9.62,0.8452449590176707,Poor
55,Female,Master,Employed,5084.09,3705.74,89814.79,Yes,133910.68,3463.41,0.68,835,1.47,0.728889535787132,Average
61,Female,High School,Employed,1173.18,1034.11,54627.01,Yes,65091.98,743.21,0.63,386,3.88,0.8814589406570176,Poor
52,Male,Master,Employed,3055.4,2671.61,43626.36,No,0.0,0.0,0.0,355,1.19,0.8743896052889966,Poor
53,Other,Master,Employed,1989.95,1230.82,85376.28,Yes,177266.23,3379.99,1.7,608,3.58,0.6185180532174175,Average
26,Female,Bachelor,Employed,1448.93,844.43,45670.37,No,0.0,0.0,0.0,325,2.63,0.5827955801867585,Poor
25,Female,High School,Unemployed,5269.56,4489.64,91208.27,No,0.0,0.0,0.0,825,1.44,0.8519952329985805,Poor
64,Male,Master,Employed,4555.33,2238.3,514583.86,Yes,210185.62,7120.52,1.56,678,9.41,0.4913584745781316,Average
69,Female,Bachelor,Self-employed,4196.35,1870.91,277110.43,No,0.0,0.0,0.0,345,5.5,0.4458422200245451,Poor
69,Male,Master,Employed,4254.73,3571.11,12473.46,Yes,126474.09,2355.99,0.55,375,0.24,0.8393270548307414,Poor
66,Female,Master,Self-employed,5806.99,4207.46,67653.73,Yes,426456.63,4732.82,0.82,714,0.97,0.7245509291388482,Average
34,Male,PhD,Employed,5862.98,4426.32,132037.41,No,0.0,0.0,0.0,731,1.88,0.754960787858734,Average
58,Female,Master,Employed,3668.66,3049.13,11574.28,No,0.0,0.0,0.0,748,0.26,0.8311290771017211,Poor
52,Female,Bachelor,Employed,1810.44,1015.53,70483.43,No,0.0,0.0,0.0,360,3.24,0.560929939683171,Poor
37,Male,Bachelor,Student,3641.75,1355.41,334051.36,No,0.0,0.0,0.0,355,7.64,0.3721864488226814,Poor
55,Female,Bachelor,Employed,4413.9,1328.77,182653.99,Yes,155473.64,13796.92,3.13,785,3.45,0.3010421622601328,Average
28,Female,Master,Employed,6653.94,4008.58,210366.77,Yes,455931.53,6610.64,0.99,591,2.63,0.6024370523329036,Poor
59,Female,Master,Employed,5256.82,4697.5,293392.74,No,0.0,0.0,0.0,693,4.65,0.8936010744138092,Poor
25,Male,Bachelor,Employed,2121.21,892.69,251579.52,Yes,202187.09,10259.88,4.84,591,9.88,0.4208399922685637,Poor
22,Male,Bachelor,Employed,5182.51,3764.95,415400.47,Yes,81605.72,689.2,0.13,307,6.68,0.7264723078199559,Poor
44,Male,PhD,Student,4109.48,2550.53,324667.94,Yes,80299.14,3452.78,0.84,587,6.58,0.6206454344588611,Poor
53,Male,High School,Self-employed,676.98,504.57,16451.91,No,0.0,0.0,0.0,436,2.03,0.7453248249579012,Poor
21,Female,PhD,Self-employed,1136.61,985.23,12789.44,Yes,183686.2,8768.19,7.71,361,0.94,0.8668144746219021,Poor
68,Male,High School,Employed,4892.71,2106.95,258993.33,Yes,5060.8,208.24,0.04,704,4.41,0.4306304685951139,Average
29,Female,Master,Employed,4193.14,2562.67,154112.88,Yes,318805.61,7146.55,1.7,762,3.06,0.6111577481314718,Average
44,Female,PhD,Unemployed,2220.97,1956.79,81879.07,No,0.0,0.0,0.0,436,3.07,0.8810519727866654,Poor
69,Female,Bachelor,Self-employed,6090.99,2409.67,386025.36,No,0.0,0.0,0.0,838,5.28,0.3956122075393327,Good
46,Male,High School,Unemployed,5548.79,4120.32,318042.98,Yes,384933.88,7880.6,1.42,606,4.78,0.7425618918719216,Average
64,Male,High School,Unemployed,7760.58,4019.13,77239.76,No,0.0,0.0,0.0,592,0.83,0.5178904154070959,Poor
48,Male,Bachelor,Employed,3611.99,1215.35,369882.33,No,0.0,0.0,0.0,407,8.53,0.3364765683182955,Poor
36,Other,High School,Employed,4026.66,1793.19,445911.51,No,0.0,0.0,0.0,762,9.23,0.4453293796844035,Good
43,Male,Master,Employed,7156.18,3550.18,196911.11,Yes,38279.8,1308.87,0.18,398,2.29,0.4960998745140563,Poor
52,Male,High School,Unemployed,2488.94,2041.22,99341.17,No,0.0,0.0,0.0,437,3.33,0.8201161940424437,Poor
57,Male,High School,Self-employed,4991.28,3884.41,429976.66,Yes,241930.85,22355.6,4.48,440,7.18,0.7782392492506932,Poor
39,Female,Bachelor,Employed,2598.43,1694.43,210513.25,No,0.0,0.0,0.0,389,6.75,0.6520976127892613,Poor
60,Male,Bachelor,Employed,3437.6,1402.11,211066.32,Yes,154243.38,6535.21,1.9,821,5.12,0.4078746800093088,Average
64,Female,Bachelor,Self-employed,3488.01,2298.82,25046.03,No,0.0,0.0,0.0,768,0.6,0.6590634774556265,Average
42,Female,Bachelor,Employed,4937.08,4144.5,147367.69,Yes,118688.25,2666.89,0.54,469,2.49,0.8394638126179848,Poor
65,Female,Bachelor,Employed,1185.8,896.17,82977.66,No,0.0,0.0,0.0,481,5.83,0.7557513914656772,Poor
67,Male,Bachelor,Employed,4746.59,3987.66,519320.08,Yes,447463.32,20023.95,4.22,572,9.12,0.8401104793125169,Poor
23,Male,High School,Employed,5090.25,3415.15,583854.54,Yes,469690.49,10856.83,2.13,736,9.56,0.6709198958793773,Average
46,Female,Master,Employed,5179.2,2625.08,6919.3,No,0.0,0.0,0.0,767,0.11,0.5068504788384306,Good
50,Female,Bachelor,Employed,5720.75,5146.81,606392.45,Yes,455352.55,20259.56,3.54,388,8.83,0.8996739937945201,Poor
57,Male,Other,Self-employed,3235.57,2678.93,343163.58,No,0.0,0.0,0.0,435,8.84,0.8279623064869558,Poor
24,Male,Bachelor,Employed,5259.68,3355.3,203586.3,Yes,30073.06,517.94,0.1,658,3.23,0.6379285431813342,Average
53,Female,Bachelor,Employed,3836.08,1455.39,425359.49,No,0.0,0.0,0.0,522,9.24,0.3793951116765031,Poor
19,Male,Bachelor,Self-employed,4207.67,3714.18,334425.01,No,0.0,0.0,0.0,620,6.62,0.8827165628483222,Poor
56,Female,Other,Employed,4204.86,3552.59,459128.64,Yes,237717.24,21879.99,5.2,319,9.1,0.8448771183820628,Poor
64,Other,Other,Employed,6322.55,4529.49,138783.04,Yes,281829.75,2740.93,0.43,355,1.83,0.7164024009300044,Poor
33,Female,Other,Employed,6038.59,2608.64,584501.28,No,0.0,0.0,0.0,579,8.07,0.4319948862234395,Poor
25,Female,High School,Employed,3982.41,2244.72,184485.89,No,0.0,0.0,0.0,427,3.86,0.5636586890852524,Poor
61,Female,Bachelor,Self-employed,3252.74,1183.62,332155.78,No,0.0,0.0,0.0,586,8.51,0.3638839870386197,Poor
58,Male,PhD,Employed,2170.77,671.53,46006.43,Yes,50057.93,989.8,0.46,319,1.77,0.3093510597622042,Poor
55,Other,Master,Self-employed,4024.59,3121.05,27312.07,No,0.0,0.0,0.0,419,0.57,0.7754951436046902,Poor
21,Male,Bachelor,Employed,4618.45,2046.62,85690.18,No,0.0,0.0,0.0,443,1.55,0.4431400145070315,Poor
26,Male,Other,Self-employed,3227.83,2167.26,266349.67,No,0.0,0.0,0.0,362,6.88,0.6714294123296457,Poor
53,Other,Bachelor,Employed,2895.37,1505.76,187048.88,No,0.0,0.0,0.0,510,5.38,0.5200578855206761,Poor
37,Male,Master,Self-employed,3785.25,1472.81,68120.05,No,0.0,0.0,0.0,759,1.5,0.3890918697576118,Good
30,Female,Master,Employed,6852.88,5493.39,416699.6,Yes,263391.13,24411.71,3.56,721,5.07,0.8016177140122109,Poor
24,Male,Bachelor,Employed,6356.14,2043.63,582323.65,No,0.0,0.0,0.0,579,7.63,0.3215206084195754,Poor
48,Female,High School,Student,7854.23,4737.41,229835.24,No,0.0,0.0,0.0,642,2.44,0.6031667012552472,Average
24,Male,Bachelor,Unemployed,6396.35,5434.84,749067.8,No,0.0,0.0,0.0,395,9.76,0.8496783321738178,Poor
49,Male,Bachelor,Employed,2455.18,1033.14,124974.32,No,0.0,0.0,0.0,643,4.24,0.4208001042693408,Average
25,Male,Other,Employed,5520.41,3794.09,563280.22,No,0.0,0.0,0.0,332,8.5,0.6872840966522414,Poor
33,Female,Master,Self-employed,4410.59,2185.72,189669.14,Yes,198939.28,2948.22,0.67,559,3.58,0.495561818260142,Poor
42,Male,High School,Employed,5829.36,2733.62,689298.43,Yes,131062.16,5018.89,0.86,633,9.85,0.4689399865508392,Average
29,Female,Master,Self-employed,6115.23,3392.3,83850.8,No,0.0,0.0,0.0,300,1.14,0.5547297485131386,Poor
23,Female,Master,Student,4175.23,1773.79,465164.49,No,0.0,0.0,0.0,463,9.28,0.4248364760743719,Poor
24,Female,Bachelor,Self-employed,2022.99,1714.25,100788.6,Yes,281883.08,2098.33,1.04,431,4.15,0.8473843172729475,Poor
61,Male,High School,Student,2138.06,1753.26,227536.5,Yes,195237.48,10648.76,4.98,382,8.87,0.8200237598570667,Poor
40,Female,High School,Employed,4486.3,2766.39,157195.61,No,0.0,0.0,0.0,673,2.92,0.6166306310322537,Average
37,Female,High School,Self-employed,4481.97,3713.5,30883.71,No,0.0,0.0,0.0,559,0.57,0.8285419134889345,Poor
66,Male,Bachelor,Employed,5472.15,2180.02,592329.0,No,0.0,0.0,0.0,674,9.02,0.398384547207222,Average
40,Female,High School,Employed,500.0,356.88,42214.68,No,0.0,0.0,0.0,452,7.04,0.71376,Poor
24,Female,High School,Employed,3421.84,1486.16,244995.53,Yes,464431.89,15577.06,4.55,678,5.97,0.4343160404928343,Average
46,Male,Master,Student,500.0,225.33,37278.59,No,0.0,0.0,0.0,765,6.21,0.45066,Good
55,Female,Bachelor,Employed,6456.22,3988.85,620758.15,No,0.0,0.0,0.0,303,8.01,0.6178305571991041,Poor
49,Male,Bachelor,Employed,1719.94,1134.2,27977.12,No,0.0,0.0,0.0,796,1.36,0.659441608428201,Average
22,Female,Master,Employed,5765.31,4458.1,320908.14,No,0.0,0.0,0.0,652,4.64,0.7732628427612739,Average
68,Female,High School,Employed,5981.46,3403.79,199420.93,Yes,292621.33,7688.1,1.29,719,2.78,0.5690567185937881,Average
50,Male,Bachelor,Employed,2328.85,1849.19,53971.88,No,0.0,0.0,0.0,554,1.93,0.7940356828477575,Poor
27,Other,High School,Student,2896.71,970.38,208601.92,Yes,47347.52,1082.44,0.37,618,6.0,0.3349938378367182,Average
19,Female,PhD,Unemployed,500.0,413.74,19416.53,No,0.0,0.0,0.0,665,3.24,0.82748,Poor
30,Male,Other,Employed,2888.08,2018.89,126625.06,Yes,48021.56,1403.87,0.49,769,3.65,0.6990422702972218,Average
36,Female,High School,Self-employed,4825.87,4287.13,347952.04,No,0.0,0.0,0.0,544,6.01,0.8883641706055074,Poor
37,Male,Bachelor,Employed,500.0,373.18,17056.88,No,0.0,0.0,0.0,404,2.84,0.74636,Poor
48,Female,Bachelor,Employed,5617.32,4416.89,320400.35,No,0.0,0.0,0.0,456,4.75,0.7862984483703974,Poor
44,Male,Bachelor,Employed,5528.3,4739.84,384668.97,Yes,174123.83,4538.93,0.82,566,5.8,0.8573774939854928,Poor
44,Male,Master,Employed,2153.35,1927.94,92045.66,Yes,236848.58,4459.79,2.07,751,3.56,0.8953212436436251,Poor
22,Female,Bachelor,Employed,2429.61,955.6,105413.94,Yes,131980.64,2684.43,1.1,814,3.62,0.3933141533003239,Average
32,Male,High School,Employed,3035.62,2104.21,189469.65,No,0.0,0.0,0.0,489,5.2,0.6931730585514656,Poor
20,Female,Bachelor,Employed,2859.05,1837.5,131984.97,No,0.0,0.0,0.0,388,3.85,0.6426960004197197,Poor
66,Male,Bachelor,Unemployed,3960.43,2856.03,424457.34,No,0.0,0.0,0.0,519,8.93,0.7211413912125705,Poor
45,Male,High School,Self-employed,2832.19,2445.2,8854.21,No,0.0,0.0,0.0,656,0.26,0.8633601559217424,Poor
64,Female,Bachelor,Unemployed,7767.34,4670.66,38467.08,Yes,375441.29,7297.98,0.94,584,0.41,0.6013204005489653,Poor
52,Other,Master,Employed,4023.56,1310.19,174631.63,Yes,393269.39,17442.35,4.34,417,3.62,0.3256295419976339,Poor
40,Male,Master,Unemployed,2874.71,1162.67,77365.56,No,0.0,0.0,0.0,510,2.24,0.4044477529907365,Poor
28,Female,Master,Employed,2582.76,1650.28,233442.47,Yes,131957.76,11960.78,4.63,493,7.53,0.6389598723845807,Poor
29,Female,High School,Employed,1173.52,784.41,49998.68,Yes,413034.97,18558.25,15.81,632,3.55,0.668424909673461,Average
58,Other,Master,Employed,3268.69,2670.44,114983.02,No,0.0,0.0,0.0,707,2.93,0.8169756079652705,Poor
38,Male,Bachelor,Unemployed,4848.85,2403.85,376707.11,No,0.0,0.0,0.0,588,6.47,0.4957567258215865,Poor
21,Female,Bachelor,Employed,1234.78,694.08,105795.28,Yes,142670.94,3254.24,2.64,710,7.14,0.5621082298061194,Average
23,Male,Bachelor,Self-employed,2974.59,1841.91,207667.37,No,0.0,0.0,0.0,778,5.82,0.619214748923381,Average
46,Male,Master,Employed,1936.7,1350.61,87131.05,No,0.0,0.0,0.0,470,3.75,0.6973769814633138,Poor
23,Female,Master,Employed,1192.41,872.9,105088.45,Yes,428720.71,13609.27,11.41,302,7.34,0.73204686307562,Poor
57,Male,Master,Unemployed,2761.12,1055.08,3752.89,Yes,332621.16,7975.61,2.89,769,0.11,0.3821202990090977,Average
38,Female,High School,Employed,4704.59,3109.96,200236.54,No,0.0,0.0,0.0,507,3.55,0.6610480403180723,Poor
48,Female,Master,Employed,5332.82,4340.55,171922.48,No,0.0,0.0,0.0,425,2.69,0.8139314659035933,Poor
37,Other,Master,Employed,6373.08,4582.44,55398.97,Yes,434509.55,10126.61,1.59,401,0.72,0.7190306727673276,Poor
38,Female,Bachelor,Self-employed,3933.78,1373.47,291907.44,No,0.0,0.0,0.0,659,6.18,0.3491476391663997,Average
29,Female,Master,Employed,4609.52,3378.17,331291.71,No,0.0,0.0,0.0,698,5.99,0.7328680643537722,Average
62,Male,Master,Self-employed,3370.56,1706.33,240572.86,No,0.0,0.0,0.0,534,5.95,0.5062452530143359,Poor
38,Male,Master,Student,5154.25,4092.17,411110.26,No,0.0,0.0,0.0,616,6.65,0.7939409225396518,Average
19,Male,Master,Employed,1875.77,621.08,56264.83,Yes,68684.91,1779.84,0.95,380,2.5,0.331106692185076,Poor
44,Male,Master,Employed,3944.5,1817.15,228993.52,No,0.0,0.0,0.0,483,4.84,0.4606794270503233,Poor
24,Male,Bachelor,Employed,4061.29,1529.97,149806.12,No,0.0,0.0,0.0,789,3.07,0.3767202046640353,Good
31,Female,Bachelor,Student,1895.73,1335.35,25682.26,No,0.0,0.0,0.0,761,1.13,0.7043988331671703,Average
32,Female,Master,Student,1588.83,721.27,108759.74,Yes,458937.32,2133.23,1.34,816,5.7,0.4539629790474752,Average
21,Female,Bachelor,Student,5504.99,2674.41,85624.99,Yes,125825.91,1492.26,0.27,478,1.3,0.4858155963952704,Poor
38,Female,Bachelor,Employed,6428.41,3041.23,64731.66,No,0.0,0.0,0.0,599,0.84,0.4730921020905636,Poor
43,Female,Bachelor,Employed,1831.19,586.88,24885.1,Yes,161837.42,4020.18,2.2,829,1.13,0.3204910468056291,Average
62,Male,High School,Unemployed,4584.37,1514.24,476834.15,No,0.0,0.0,0.0,771,8.67,0.3303049273946039,Good
41,Male,Master,Self-employed,1535.91,1129.66,50907.52,Yes,151709.76,3604.39,2.35,749,2.76,0.7354988248009323,Average
54,Female,Master,Student,6326.16,2733.97,153472.54,No,0.0,0.0,0.0,749,2.02,0.4321689618978969,Average
62,Female,Bachelor,Employed,3721.47,2518.36,72368.63,No,0.0,0.0,0.0,527,1.62,0.6767110845982905,Poor
34,Female,Master,Student,6051.8,2150.5,477730.63,No,0.0,0.0,0.0,363,6.58,0.3553488218381307,Poor
49,Female,PhD,Employed,3139.39,992.23,104952.68,No,0.0,0.0,0.0,475,2.79,0.3160582151309649,Poor
